6.265237927436828613e-01,-3.603324890136718750e-01,8.011904358863830566e-01,5.262161605060100555e-03,6.200263977050781250e+00
2.139208555221557617e+00,1.109559774398803711e+00,-3.147703111171722412e-01,1.032612562179565430e+00,1.238568902015686035e+00
-1.445278432220220566e-02,1.451254010200500488e+00,-7.986066937446594238e-01,-1.140166759490966797e+00,1.226981639862060547e+00
1.388222575187683105e+00,-6.207637190818786621e-01,4.488108754158020020e-01,-6.977271437644958496e-01,6.409574747085571289e-01
1.236717700958251953e+00,4.854774773120880127e-01,-7.779243588447570801e-01,1.128031015396118164e+00,5.665799379348754883e-01
1.568194180727005005e-01,1.486964941024780273e+00,-1.209125518798828125e+00,-1.148399829864501953e+00,9.608979225158691406e-01
9.054891467094421387e-01,-5.046790242195129395e-01,1.455155462026596069e-01,-6.465641856193542480e-01,5.016912221908569336e-01
1.235524654388427734e+00,3.157449066638946533e-01,-8.411351442337036133e-01,9.757232666015625000e-01,3.940748870372772217e-01
2.688630484044551849e-02,1.409313201904296875e+00,-1.275006294250488281e+00,-1.145850777626037598e+00,8.454782962799072266e-01
6.679996848106384277e-01,-3.165906667709350586e-01,6.188764050602912903e-02,-7.228196859359741211e-01,4.407061636447906494e-01
1.236536622047424316e+00,1.818298816680908203e+00,-7.620499730110168457e-01,8.563725352287292480e-01,9.867598414421081543e-01
3.800892829895019531e-01,1.334849953651428223e+00,-1.134744167327880859e+00,-1.130214214324951172e+00,8.618148565292358398e-01
7.584655880928039551e-01,-4.165520370006561279e-01,2.070484869182109833e-02,-5.244454741477966309e-01,6.147428750991821289e-01
1.234891176223754883e+00,6.594178676605224609e-01,-7.654548883438110352e-01,1.130886912345886230e+00,5.840317606925964355e-01
1.860062032938003540e-01,1.374116420745849609e+00,-1.214352726936340332e+00,-1.147962093353271484e+00,9.739356040954589844e-01
6.956322193145751953e-01,-2.029506862163543701e-01,4.272154867649078369e-01,-7.463472485542297363e-01,1.153938531875610352e+00
1.237081646919250488e+00,8.863980174064636230e-01,-8.011351227760314941e-01,1.630266547203063965e+00,5.008895993232727051e-01
-5.473693013191223145e-01,1.288866877555847168e+00,-1.173023223876953125e+00,-1.149815917015075684e+00,5.190871953964233398e-01
1.294099569320678711e+00,-5.681051015853881836e-01,-7.922816872596740723e-01,-2.982538640499114990e-01,1.038026571273803711e+00
1.225479245185852051e+00,4.178568720817565918e-01,-1.231797933578491211e+00,6.665643453598022461e-01,5.555776357650756836e-01
7.987408638000488281e-01,1.308822512626647949e+00,-1.433385372161865234e+00,-1.141577839851379395e+00,8.938145041465759277e-01
9.762722253799438477e-02,-5.492640137672424316e-01,-9.210218787193298340e-01,-4.125268459320068359e-01,1.335685372352600098e+00
1.237542867660522461e+00,-6.191217303276062012e-01,2.975546717643737793e-01,4.715913832187652588e-01,8.948177099227905273e-01
1.236648321151733398e+00,7.983748912811279297e-01,-7.900542020797729492e-01,5.390417575836181641e-01,4.467683434486389160e-01
4.315923452377319336e-01,1.154285311698913574e+00,-1.116606354713439941e+00,-1.178154110908508301e+00,4.544147849082946777e-01
9.827280640602111816e-01,-6.048151254653930664e-01,-1.586852222681045532e-01,-1.319369822740554810e-01,1.292242646217346191e+00
1.238636493682861328e+00,1.076438426971435547e+00,-8.573139905929565430e-01,1.816246151924133301e+00,1.474519491195678711e+00
-1.033901453018188477e+00,1.486245393753051758e+00,-1.158652901649475098e+00,-1.149579524993896484e+00,5.958274006843566895e-01
1.356149673461914062e+00,-2.883186936378479004e-01,1.083142280578613281e+00,-5.144374370574951172e-01,6.800593733787536621e-01
-9.988128542900085449e-01,6.296783685684204102e-01,-7.580357789993286133e-01,1.265131115913391113e+00,-2.166147083044052124e-01
-1.190287351608276367e+00,-7.640061974525451660e-01,-2.957572638988494873e-01,-1.148074388504028320e+00,-8.418371081352233887e-01
-9.885746836662292480e-01,-9.424180388450622559e-01,-1.355897903442382812e+00,8.941048383712768555e-01,-1.072678565979003906e+00
1.210301876068115234e+00,2.839877009391784668e-01,2.949387431144714355e-01,5.042730569839477539e-01,1.160598158836364746e+00
3.425194919109344482e-01,1.137204170227050781e+00,-7.757974267005920410e-01,-1.121683835983276367e+00,9.523262977600097656e-01
7.033624053001403809e-01,-4.364909231662750244e-01,-1.733230203390121460e-01,-5.380613207817077637e-01,7.162626981735229492e-01
1.236088991165161133e+00,4.458542466163635254e-01,-7.809454202651977539e-01,1.021921634674072266e+00,7.071895003318786621e-01
-5.389545857906341553e-02,1.486263036727905273e+00,-1.045203566551208496e+00,-1.144987344741821289e+00,8.438166379928588867e-01
1.317801594734191895e+00,1.977179795503616333e-01,1.630413085222244263e-01,-3.957118690013885498e-01,6.102542281150817871e-01
