2.206354737281799316e-01,-6.600270271301269531e-01,1.199617981910705566e+00,-6.952707469463348389e-02,1.936988718807697296e-02
1.481579989194869995e-01,8.989166617393493652e-01,5.711685419082641602e-01,-1.408292800188064575e-01,3.209283351898193359e-01
2.754499316215515137e-01,-6.808946132659912109e-01,2.143393516540527344e+00,2.951442599296569824e-01,5.760282278060913086e-01
1.361797809600830078e+00,4.574707746505737305e-01,-2.246248871088027954e-01,1.183603286743164062e+00,4.403731524944305420e-01
7.405683398246765137e-01,1.034455299377441406e+00,9.484705924987792969e-01,7.024282217025756836e-01,1.344421386718750000e+00
1.550802111625671387e+00,6.524292230606079102e-01,5.891432762145996094e-01,1.134140491485595703e+00,5.521607398986816406e-01
1.117169022560119629e+00,9.754617214202880859e-01,5.412914752960205078e-01,6.983411908149719238e-01,1.032479882240295410e+00
7.580045461654663086e-01,2.995920479297637939e-01,3.661243617534637451e-01,8.304942846298217773e-01,8.985207676887512207e-01
1.287754654884338379e+00,7.829545140266418457e-01,3.049159049987792969e-01,9.256423115730285645e-01,7.160632014274597168e-01
1.266352295875549316e+00,4.077512323856353760e-01,-1.473961025476455688e-01,6.921912431716918945e-01,1.075103163719177246e+00
1.888242244720458984e+00,6.749746203422546387e-01,2.229822576045989990e-01,1.100119113922119141e+00,1.179897546768188477e+00
7.601996660232543945e-01,1.300170063972473145e+00,2.532620429992675781e+00,1.135075092315673828e+00,1.420753598213195801e+00
1.278227925300598145e+00,4.946214556694030762e-01,4.490366280078887939e-01,9.038320183753967285e-01,6.830087900161743164e-01
9.431440830230712891e-01,9.606808423995971680e-01,8.480018377304077148e-01,7.680032849311828613e-01,1.093359470367431641e+00
1.061974525451660156e+00,6.987412571907043457e-01,1.263811945915222168e+00,1.054988265037536621e+00,5.815365314483642578e-01
1.471695542335510254e+00,9.249315857887268066e-01,-5.059553384780883789e-01,6.475895643234252930e-01,7.639514207839965820e-01
1.015205383300781250e+00,-2.147133797407150269e-01,2.214710950851440430e+00,6.970336437225341797e-01,1.184682965278625488e+00
1.253510236740112305e+00,6.280709505081176758e-01,-2.455487847328186035e-02,1.357227683067321777e+00,6.173797845840454102e-01
1.187784433364868164e+00,1.449841380119323730e+00,1.382942795753479004e+00,8.277629017829895020e-01,9.946985244750976562e-01
6.756774783134460449e-01,3.918756246566772461e-01,-8.055301308631896973e-01,8.563054203987121582e-01,3.567187190055847168e-01
9.566525816917419434e-01,8.706344366073608398e-01,2.206347227096557617e+00,8.224456906318664551e-01,1.301342368125915527e+00
1.216138958930969238e+00,9.869106411933898926e-01,8.272911906242370605e-01,1.218236088752746582e+00,7.201952338218688965e-01
8.484495878219604492e-01,1.336514949798583984e+00,-9.961317181587219238e-01,7.132784128189086914e-01,9.038744568824768066e-01
9.148210287094116211e-01,-6.153233647346496582e-01,1.226455926895141602e+00,8.788850307464599609e-01,1.378710389137268066e+00
1.539217591285705566e+00,7.535617351531982422e-01,-6.082209572196006775e-02,1.225906491279602051e+00,9.250062108039855957e-01
1.070479631423950195e+00,1.555805802345275879e+00,1.367680430412292480e+00,8.433615565299987793e-01,1.348035812377929688e+00
9.167377948760986328e-01,1.006453156471252441e+00,2.334852218627929688e+00,7.338680624961853027e-01,7.807374596595764160e-01
1.578510880470275879e+00,4.014899134635925293e-01,2.843893170356750488e-01,7.631877064704895020e-01,8.292299509048461914e-01
1.828018188476562500e+00,4.791699647903442383e-01,1.543183207511901855e+00,1.116568326950073242e+00,1.398247718811035156e+00
-3.105191588401794434e-01,2.108527898788452148e+00,1.105421781539916992e+00,1.294613361358642578e+00,8.882129788398742676e-01
2.920031249523162842e-01,6.602361798286437988e-01,9.126710891723632812e-01,4.577733278274536133e-01,3.253971934318542480e-01
-4.543319046497344971e-01,4.442228376865386963e-01,-2.255985587835311890e-01,4.951902627944946289e-01,2.340438812971115112e-01
-5.138982534408569336e-01,4.677846729755401611e-01,4.293330311775207520e-01,4.681284725666046143e-01,-9.276124183088541031e-04
-5.213353633880615234e-01,4.587492644786834717e-01,-3.734788596630096436e-01,-3.289901837706565857e-02,-7.194688320159912109e-01
-1.339875459671020508e+00,-1.025788903236389160e+00,-1.083715200424194336e+00,-9.392107129096984863e-01,-1.212634444236755371e+00
-1.533989906311035156e+00,-8.635199666023254395e-01,-9.360840320587158203e-01,-1.346432685852050781e+00,-1.169545769691467285e+00
-1.290639519691467285e+00,-1.370711445808410645e+00,1.742206662893295288e-01,-1.999517321586608887e+00,-5.518201589584350586e-01
-5.419865846633911133e-01,-1.008877515792846680e+00,-8.149561285972595215e-01,-5.978003740310668945e-01,-1.599818229675292969e+00
4.124348759651184082e-01,-3.211261937394738197e-03,-2.627744376659393311e-01,-1.916323900222778320e+00,-7.178930640220642090e-01
-1.769719272851943970e-01,-1.611297369003295898e+00,2.290544986724853516e+00,-1.433525443077087402e+00,1.070584058761596680e+00
-1.015835762023925781e+00,-4.543867707252502441e-02,9.360091686248779297e-01,7.955629229545593262e-01,8.638765811920166016e-01
2.393725365400314331e-01,1.158519864082336426e+00,-1.038172483444213867e+00,9.085220694541931152e-01,-1.408537864685058594e+00
1.353935599327087402e+00,-4.754239916801452637e-01,8.933622241020202637e-01,-1.169568896293640137e+00,-1.617524027824401855e-02
-4.301681220531463623e-01,-5.244172215461730957e-01,2.873162627220153809e-01,-8.046460896730422974e-02,5.896489620208740234e-01
-4.771987795829772949e-01,6.077088713645935059e-01,-8.174073100090026855e-01,8.275075554847717285e-01,-9.132946729660034180e-01
1.169025778770446777e+00,4.354397058486938477e-01,-7.361432313919067383e-01,-1.262817263603210449e+00,-9.267444014549255371e-01
-6.372480392456054688e-01,-1.510652780532836914e+00,8.020431399345397949e-01,-1.262068629264831543e+00,1.283744692802429199e+00
-7.221086025238037109e-01,-6.549321413040161133e-01,-8.257864713668823242e-01,1.016514658927917480e+00,-1.075400471687316895e+00
1.161291599273681641e+00,1.462883949279785156e+00,-9.228516221046447754e-01,-1.168668031692504883e+00,-1.010023593902587891e+00
-4.687217175960540771e-01,-1.399121403694152832e+00,7.161878943443298340e-01,-9.734773039817810059e-01,1.073021650314331055e+00
-5.358704924583435059e-01,-1.606909930706024170e-01,-3.889766708016395569e-02,9.384189248085021973e-01,-7.409371733665466309e-01
1.156926512718200684e+00,1.332241296768188477e+00,-9.681834578514099121e-01,-1.232767820358276367e+00,-9.995700120925903320e-01
-4.821886122226715088e-01,-1.817045211791992188e+00,7.735379338264465332e-01,-9.494029879570007324e-01,1.115816473960876465e+00
-5.074403285980224609e-01,5.965680480003356934e-01,-3.659578561782836914e-01,8.706441521644592285e-01,-7.056753039360046387e-01
9.845073819160461426e-01,9.333924055099487305e-01,-8.463359475135803223e-01,-1.156748771667480469e+00,-1.250382542610168457e+00
-8.018602132797241211e-01,-1.458993792533874512e+00,8.898630738258361816e-01,-1.324893116950988770e+00,1.437400460243225098e+00
-3.758927881717681885e-01,-3.746412992477416992e-01,-1.153692722320556641e+00,1.569507360458374023e+00,-1.254270434379577637e+00
